id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location,:@computed_region_awaf_s7ux,:@computed_region_6mkv_f3dw,:@computed_region_vrxf_vc4k,:@computed_region_bdys_3d7i,:@computed_region_43wa_7qmu,:@computed_region_rpca_8um6,:@computed_region_d9mm_jgwp,:@computed_region_d3ds_rm58,:@computed_region_8hcu_yrd4
13908533,JJ343524,2025-07-21T21:18:00.000,010XX E OAKWOOD BLVD,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,PARK PROPERTY,True,False,0214,002,4,36,15,1183951,1879756,2025,2025-07-29T15:42:06.000,41.825231034,-87.600636398,"{'latitude': '41.825231034', 'longitude': '-87.600636398', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1,4301,2,221,10,36,24,101,9
13908528,JJ343530,2025-07-21T21:17:00.000,082XX S MORGAN ST,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,RESIDENCE,False,True,0613,006,17,71,04A,1171083,1850130,2025,2025-07-29T15:42:06.000,41.744225323,-87.64871076,"{'latitude': '41.744225323', 'longitude': '-87.64871076', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18,21554,70,487,13,59,20,233,17
13908491,JJ343479,2025-07-21T21:03:00.000,041XX W MONTROSE AVE,502R,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,STREET,True,False,1722,017,39,16,26,1148202,1928924,2025,2025-07-29T15:42:06.000,41.960915049,-87.730523321,"{'latitude': '41.960915049', 'longitude': '-87.730523321', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",28,22618,16,269,38,21,1,11,39
13908542,JJ343541,2025-07-21T21:03:00.000,032XX S SHIELDS AVE,4310,OTHER OFFENSE,POSSESSION OF BURGLARY TOOLS,ALLEY,True,False,0915,009,11,34,26,1174485,1883440,2025,2025-07-29T15:42:06.000,41.83555652,-87.63525449,"{'latitude': '41.83555652', 'longitude': '-87.63525449', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",26,21194,35,376,48,40,23,170,7
13908653,JJ343615,2025-07-21T21:00:00.000,075XX S SOUTH SHORE DR,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,False,True,0421,004,7,43,04B,1196126,1856148,2025,2025-07-29T15:42:06.000,41.76015578,-87.556752911,"{'latitude': '41.76015578', 'longitude': '-87.556752911', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",43,22538,39,421,37,24,19,225,5
13910232,JJ345600,2025-07-21T21:00:00.000,019XX S PEORIA ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1235,012,25,31,07,1170892,1890793,2025,2025-07-29T15:42:06.000,41.855813154,-87.648223066,"{'latitude': '41.855813154', 'longitude': '-87.648223066', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",8,14920,33,250,48,43,15,158,25
13909537,JJ344560,2025-07-21T21:00:00.000,010XX W ADDISON ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SPORTS ARENA / STADIUM,False,False,1923,019,44,6,11,1168634,1924088,2025,2025-07-29T15:42:06.000,41.947225886,-87.655545441,"{'latitude': '41.947225886', 'longitude': '-87.655545441', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",38,21186,57,691,25,53,5,12,44
13908959,JJ344091,2025-07-21T21:00:00.000,049XX N LAWNDALE AVE,0810,THEFT,OVER $500,STREET,False,False,1712,017,39,14,06,1150831,1932526,2025,2025-07-29T15:42:06.000,41.970748023,-87.720763003,"{'latitude': '41.970748023', 'longitude': '-87.720763003', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",28,21849,14,127,38,20,1,48,39
13908785,JJ343846,2025-07-21T21:00:00.000,080XX S KENWOOD AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,0411,004,8,45,07,1186607,1851882,2025,2025-07-29T15:42:06.000,41.748679981,-87.591774393,"{'latitude': '41.748679981', 'longitude': '-87.591774393', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,21546,41,133,35,61,19,224,10
13917156,JJ353837,2025-07-21T21:00:00.000,021XX W 52ND PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0932,009,16,61,08B,1163108,1869663,2025,2025-07-31T15:42:52.000,41.797996969,-87.677386252,"{'latitude': '41.797996969', 'longitude': '-87.677386252', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",19,14924,59,686,2,37,23,128,16
13908598,JJ343578,2025-07-21T21:00:00.000,066XX S WABASH AVE,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,True,True,0322,003,6,69,04B,1177746,1861123,2025,2025-07-29T15:42:06.000,41.774243296,-87.623964784,"{'latitude': '41.774243296', 'longitude': '-87.623964784', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,22260,67,122,4,60,18,211,4
13908789,JJ343840,2025-07-21T21:00:00.000,019XX W GRAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,False,False,1221,012,27,24,14,1163322,1903500,2025,2025-07-29T15:42:06.000,41.890844666,-87.675651231,"{'latitude': '41.890844666', 'longitude': '-87.675651231', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,21560,25,519,41,4,15,80,27
13908463,JJ343492,2025-07-21T20:59:00.000,016XX N LAKE SHORE DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,PARK PROPERTY,False,True,1814,018,43,7,08B,1176670,1911085,2025,2025-07-29T15:42:06.000,41.911367051,-87.626401638,"{'latitude': '41.911367051', 'longitude': '-87.626401638', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",51,14926,37,271,34,16,14,134,43
